DATE,mw,HourlyDryBulbTemperature,hour_of_day,day_of_week,month,year
2017-02-19 18:00:00,1429.065,56.0,18,6,2,2017
2017-02-19 19:00:00,1439.331,54.0,19,6,2,2017
2017-02-19 20:00:00,1394.449,53.0,20,6,2,2017
2017-02-19 21:00:00,1379.015,50.0,21,6,2,2017
2017-02-19 22:00:00,1304.229,49.0,22,6,2,2017
2017-02-19 23:00:00,1242.977,48.0,23,6,2,2017
2017-02-20 00:00:00,1210.519,46.0,0,0,2,2017
2017-02-20 01:00:00,1189.688,46.0,1,0,2,2017
2017-02-20 02:00:00,1189.661,45.0,2,0,2,2017
2017-02-20 03:00:00,1177.947,44.0,3,0,2,2017
2017-02-20 04:00:00,1234.364,43.0,4,0,2,2017
2017-02-20 05:00:00,1309.591,41.0,5,0,2,2017
2017-02-20 06:00:00,1423.82,44.0,6,0,2,2017
2017-02-20 07:00:00,1487.576,43.0,7,0,2,2017
2017-02-20 08:00:00,1534.442,44.0,8,0,2,2017
2017-02-20 09:00:00,1563.529,46.0,9,0,2,2017
2017-02-20 10:00:00,1568.348,50.0,10,0,2,2017
2017-02-20 11:00:00,1554.307,53.0,11,0,2,2017
2017-02-20 12:00:00,1557.669,57.0,12,0,2,2017
2017-02-20 13:00:00,1539.182,58.0,13,0,2,2017
2017-02-20 14:00:00,1493.418,59.0,14,0,2,2017
2017-02-20 15:00:00,1486.279,59.0,15,0,2,2017
2017-02-20 16:00:00,1482.772,58.0,16,0,2,2017
2017-02-20 17:00:00,1506.637,57.0,17,0,2,2017
2017-02-20 18:00:00,1572.958,55.0,18,0,2,2017
2017-02-20 19:00:00,1561.572,54.0,19,0,2,2017
2017-02-20 20:00:00,1517.68,52.0,20,0,2,2017
2017-02-20 21:00:00,1459.442,50.0,21,0,2,2017
2017-02-20 22:00:00,1384.523,50.0,22,0,2,2017
2017-02-20 23:00:00,1264.005,49.0,23,0,2,2017
2017-02-21 00:00:00,1203.766,49.0,0,1,2,2017
2017-02-21 01:00:00,1190.908,49.0,1,1,2,2017
2017-02-21 02:00:00,1179.318,49.0,2,1,2,2017
2017-02-21 03:00:00,1158.66,48.0,3,1,2,2017
2017-02-21 04:00:00,1199.857,48.0,4,1,2,2017
2017-02-21 05:00:00,1273.789,48.0,5,1,2,2017
2017-02-21 06:00:00,1402.669,48.0,6,1,2,2017
2017-02-21 07:00:00,1467.212,48.0,7,1,2,2017
2017-02-21 08:00:00,1492.61,49.0,8,1,2,2017
2017-02-21 09:00:00,1506.92,53.0,9,1,2,2017
2017-02-21 10:00:00,1528.247,56.0,10,1,2,2017
2017-02-21 11:00:00,1529.802,61.0,11,1,2,2017
2017-02-21 12:00:00,1529.103,63.0,12,1,2,2017
2017-02-21 13:00:00,1500.613,65.0,13,1,2,2017
2017-02-21 14:00:00,1520.066,66.0,14,1,2,2017
2017-02-21 15:00:00,1533.281,65.0,15,1,2,2017
2017-02-21 16:00:00,1518.606,64.0,16,1,2,2017
2017-02-21 17:00:00,1532.143,63.0,17,1,2,2017
2017-02-21 18:00:00,1596.121,63.0,18,1,2,2017
2017-02-21 19:00:00,1577.992,63.0,19,1,2,2017
2017-02-21 20:00:00,1530.709,59.0,20,1,2,2017
2017-02-21 21:00:00,1450.817,58.0,21,1,2,2017
2017-02-21 22:00:00,1385.614,57.0,22,1,2,2017
2017-02-21 23:00:00,1293.497,56.0,23,1,2,2017
2017-02-22 00:00:00,1220.72,56.0,0,2,2,2017
2017-02-22 01:00:00,1185.208,55.0,1,2,2,2017
2017-02-22 02:00:00,1180.95,55.0,2,2,2,2017
2017-02-22 03:00:00,1181.721,55.0,3,2,2,2017
2017-02-22 04:00:00,1199.907,54.0,4,2,2,2017
2017-02-22 05:00:00,1272.439,55.0,5,2,2,2017
2017-02-22 06:00:00,1382.035,53.0,6,2,2,2017
2017-02-22 07:00:00,1477.199,54.0,7,2,2,2017
2017-02-22 08:00:00,1513.459,55.0,8,2,2,2017
2017-02-22 09:00:00,1520.1,57.0,9,2,2,2017
2017-02-22 10:00:00,1519.831,60.0,10,2,2,2017
2017-02-22 11:00:00,1538.365,61.0,11,2,2,2017
2017-02-22 12:00:00,1527.598,63.0,12,2,2,2017
2017-02-22 13:00:00,1530.143,65.0,13,2,2,2017
2017-02-22 14:00:00,1530.465,65.0,14,2,2,2017
2017-02-22 15:00:00,1519.411,65.0,15,2,2,2017
2017-02-22 16:00:00,1491.706,65.0,16,2,2,2017
2017-02-22 17:00:00,1496.869,64.0,17,2,2,2017
2017-02-22 18:00:00,1569.985,62.0,18,2,2,2017
2017-02-22 19:00:00,1557.278,61.0,19,2,2,2017
2017-02-22 20:00:00,1514.178,59.0,20,2,2,2017
2017-02-22 21:00:00,1441.57,58.0,21,2,2,2017
2017-02-22 22:00:00,1347.791,58.0,22,2,2,2017
2017-02-22 23:00:00,1257.616,57.0,23,2,2,2017
2017-02-23 00:00:00,1192.784,57.0,0,3,2,2017
2017-02-23 01:00:00,1166.106,56.0,1,3,2,2017
2017-02-23 02:00:00,1146.085,55.0,2,3,2,2017
2017-02-23 03:00:00,1150.958,54.0,3,3,2,2017
2017-02-23 04:00:00,1168.329,53.0,4,3,2,2017
2017-02-23 05:00:00,1262.628,54.0,5,3,2,2017
2017-02-23 06:00:00,1382.713,54.0,6,3,2,2017
2017-02-23 07:00:00,1463.671,55.0,7,3,2,2017
2017-02-23 08:00:00,1487.584,57.0,8,3,2,2017
2017-02-23 09:00:00,1516.228,60.0,9,3,2,2017
2017-02-23 10:00:00,1562.534,63.0,10,3,2,2017
2017-02-23 11:00:00,1569.937,66.0,11,3,2,2017
2017-02-23 12:00:00,1565.631,67.0,12,3,2,2017
2017-02-23 13:00:00,1567.58,68.0,13,3,2,2017
2017-02-23 14:00:00,1553.161,68.0,14,3,2,2017
2017-02-23 15:00:00,1518.081,68.0,15,3,2,2017
2017-02-23 16:00:00,1517.163,67.0,16,3,2,2017
2017-02-23 17:00:00,1536.73,65.0,17,3,2,2017
2017-02-23 18:00:00,1577.845,64.0,18,3,2,2017
2017-02-23 19:00:00,1557.235,63.0,19,3,2,2017
2017-02-23 20:00:00,1524.126,62.0,20,3,2,2017
2017-02-23 21:00:00,1448.203,62.0,21,3,2,2017
2017-02-23 22:00:00,1334.555,61.0,22,3,2,2017
2017-02-23 23:00:00,1274.103,61.0,23,3,2,2017
2017-02-24 00:00:00,1202.95,61.0,0,4,2,2017
2017-02-24 01:00:00,1162.891,61.0,1,4,2,2017
2017-02-24 02:00:00,1147.871,59.0,2,4,2,2017
2017-02-24 03:00:00,1149.971,59.0,3,4,2,2017
2017-02-24 04:00:00,1173.125,58.0,4,4,2,2017
2017-02-24 05:00:00,1242.336,57.0,5,4,2,2017
2017-02-24 06:00:00,1366.405,57.0,6,4,2,2017
2017-02-24 07:00:00,1433.921,59.0,7,4,2,2017
2017-02-24 08:00:00,1490.472,60.0,8,4,2,2017
2017-02-24 09:00:00,1497.043,65.0,9,4,2,2017
2017-02-24 10:00:00,1537.123,70.0,10,4,2,2017
2017-02-24 11:00:00,1559.432,73.0,11,4,2,2017
2017-02-24 12:00:00,1568.443,74.0,12,4,2,2017
2017-02-24 13:00:00,1571.31,75.0,13,4,2,2017
2017-02-24 14:00:00,1553.283,76.0,14,4,2,2017
2017-02-24 15:00:00,1542.652,76.0,15,4,2,2017
2017-02-24 16:00:00,1526.927,74.0,16,4,2,2017
2017-02-24 17:00:00,1493.174,73.0,17,4,2,2017
2017-02-24 18:00:00,1525.824,71.0,18,4,2,2017
2017-02-24 19:00:00,1496.553,69.0,19,4,2,2017
2017-02-24 20:00:00,1477.7,67.0,20,4,2,2017
2017-02-24 21:00:00,1403.678,65.0,21,4,2,2017
2017-02-24 22:00:00,1335.968,66.0,22,4,2,2017
2017-02-24 23:00:00,1257.836,66.0,23,4,2,2017
2017-02-25 00:00:00,1193.446,65.0,0,5,2,2017
2017-02-25 01:00:00,1155.788,64.0,1,5,2,2017
2017-02-25 02:00:00,1128.297,64.0,2,5,2,2017
2017-02-25 03:00:00,1121.293,63.0,3,5,2,2017
2017-02-25 04:00:00,1129.609,58.0,4,5,2,2017
2017-02-25 05:00:00,1150.651,56.0,5,5,2,2017
2017-02-25 06:00:00,1188.655,55.0,6,5,2,2017
2017-02-25 07:00:00,1246.842,55.0,7,5,2,2017
2017-02-25 08:00:00,1292.146,49.0,8,5,2,2017
2017-02-25 09:00:00,1351.626,46.0,9,5,2,2017
2017-02-25 10:00:00,1367.817,46.0,10,5,2,2017
2017-02-25 11:00:00,1388.6,47.0,11,5,2,2017
2017-02-25 12:00:00,1388.939,49.0,12,5,2,2017
2017-02-25 13:00:00,1367.2,50.0,13,5,2,2017
2017-02-25 14:00:00,1359.842,47.0,14,5,2,2017
2017-02-25 15:00:00,1351.911,43.0,15,5,2,2017
2017-02-25 16:00:00,1376.248,40.0,16,5,2,2017
2017-02-25 17:00:00,1431.306,37.0,17,5,2,2017
2017-02-25 18:00:00,1516.211,35.0,18,5,2,2017
2017-02-25 19:00:00,1530.028,32.0,19,5,2,2017
2017-02-25 20:00:00,1501.959,31.0,20,5,2,2017
2017-02-25 21:00:00,1485.452,29.0,21,5,2,2017
2017-02-25 22:00:00,1438.296,29.0,22,5,2,2017
2017-02-25 23:00:00,1376.369,28.0,23,5,2,2017
2017-02-26 00:00:00,1330.195,27.0,0,6,2,2017
2017-02-26 01:00:00,1295.828,27.0,1,6,2,2017
2017-02-26 02:00:00,1282.322,27.0,2,6,2,2017
2017-02-26 03:00:00,1267.685,27.0,3,6,2,2017
2017-02-26 04:00:00,1273.114,26.0,4,6,2,2017
2017-02-26 05:00:00,1293.79,26.0,5,6,2,2017
2017-02-26 06:00:00,1335.14,27.0,6,6,2,2017
2017-02-26 07:00:00,1367.645,27.0,7,6,2,2017
2017-02-26 08:00:00,1412.889,27.0,8,6,2,2017
2017-02-26 09:00:00,1448.103,27.0,9,6,2,2017
2017-02-26 10:00:00,1481.383,28.0,10,6,2,2017
2017-02-26 11:00:00,1485.252,31.0,11,6,2,2017
2017-02-26 12:00:00,1482.05,34.0,12,6,2,2017
2017-02-26 13:00:00,1463.926,36.0,13,6,2,2017
2017-02-26 14:00:00,1418.042,37.0,14,6,2,2017
2017-02-26 15:00:00,1400.964,39.0,15,6,2,2017
2017-02-26 16:00:00,1419.84,39.0,16,6,2,2017
2017-02-26 17:00:00,1460.941,37.0,17,6,2,2017
2017-02-26 18:00:00,1544.185,36.0,18,6,2,2017
2017-02-26 19:00:00,1579.663,35.0,19,6,2,2017
2017-02-26 20:00:00,1555.184,34.0,20,6,2,2017
2017-02-26 21:00:00,1522.321,33.0,21,6,2,2017
2017-02-26 22:00:00,1455.235,33.0,22,6,2,2017
2017-02-26 23:00:00,1392.429,33.0,23,6,2,2017
2017-02-27 00:00:00,1336.034,33.0,0,0,2,2017
2017-02-27 01:00:00,1303.486,34.0,1,0,2,2017
2017-02-27 02:00:00,1300.856,34.0,2,0,2,2017
2017-02-27 03:00:00,1303.992,34.0,3,0,2,2017
2017-02-27 04:00:00,1335.665,35.0,4,0,2,2017
2017-02-27 05:00:00,1405.062,35.0,5,0,2,2017
2017-02-27 06:00:00,1532.879,36.0,6,0,2,2017
2017-02-27 07:00:00,1619.751,37.0,7,0,2,2017
2017-02-27 08:00:00,1642.531,39.0,8,0,2,2017
2017-02-27 09:00:00,1653.599,42.0,9,0,2,2017
2017-02-27 10:00:00,1658.094,45.0,10,0,2,2017
2017-02-27 11:00:00,1648.884,45.0,11,0,2,2017
2017-02-27 12:00:00,1612.112,45.0,12,0,2,2017
2017-02-27 13:00:00,1610.965,44.0,13,0,2,2017
2017-02-27 14:00:00,1575.272,41.0,14,0,2,2017
2017-02-27 15:00:00,1573.262,42.0,15,0,2,2017
2017-02-27 16:00:00,1576.875,41.0,16,0,2,2017
2017-02-27 17:00:00,1624.847,41.0,17,0,2,2017
2017-02-27 18:00:00,1688.338,41.0,18,0,2,2017
2017-02-27 19:00:00,1663.875,41.0,19,0,2,2017
2017-02-27 20:00:00,1620.517,41.0,20,0,2,2017
2017-02-27 21:00:00,1561.483,42.0,21,0,2,2017
2017-02-27 22:00:00,1467.99,41.0,22,0,2,2017
2017-02-27 23:00:00,1366.522,41.0,23,0,2,2017
2017-02-28 00:00:00,1297.351,41.0,0,1,2,2017
2017-02-28 01:00:00,1256.453,42.0,1,1,2,2017
2017-02-28 02:00:00,1238.434,43.0,2,1,2,2017
2017-02-28 03:00:00,1238.346,41.0,3,1,2,2017
2017-02-28 04:00:00,1281.09,38.0,4,1,2,2017
2017-02-28 05:00:00,1365.204,39.0,5,1,2,2017
2017-02-28 06:00:00,1489.873,38.0,6,1,2,2017
2017-02-28 07:00:00,1515.322,43.0,7,1,2,2017
2017-02-28 08:00:00,1558.191,43.0,8,1,2,2017
2017-02-28 09:00:00,1560.773,49.0,9,1,2,2017
2017-02-28 10:00:00,1548.806,53.0,10,1,2,2017
2017-02-28 11:00:00,1561.14,54.0,11,1,2,2017
2017-02-28 12:00:00,1542.849,56.0,12,1,2,2017
2017-02-28 13:00:00,1534.511,57.0,13,1,2,2017
2017-02-28 14:00:00,1531.994,56.0,14,1,2,2017
2017-02-28 15:00:00,1512.381,55.0,15,1,2,2017
2017-02-28 16:00:00,1500.585,54.0,16,1,2,2017
2017-02-28 17:00:00,1535.647,54.0,17,1,2,2017
2017-02-28 18:00:00,1571.496,54.0,18,1,2,2017
2017-02-28 19:00:00,1560.899,54.0,19,1,2,2017
2017-02-28 20:00:00,1504.788,53.0,20,1,2,2017
2017-02-28 21:00:00,1447.645,55.0,21,1,2,2017
2017-02-28 22:00:00,1369.989,55.0,22,1,2,2017
2017-02-28 23:00:00,1266.757,55.0,23,1,2,2017
2017-03-01 00:00:00,1206.128,57.0,0,2,3,2017
2017-03-01 01:00:00,1171.697,58.0,1,2,3,2017
2017-03-01 02:00:00,1166.539,58.0,2,2,3,2017
2017-03-01 03:00:00,1150.83,59.0,3,2,3,2017
2017-03-01 04:00:00,1171.25,58.0,4,2,3,2017
2017-03-01 05:00:00,1264.057,58.0,5,2,3,2017
2017-03-01 06:00:00,1380.187,58.0,6,2,3,2017
2017-03-01 07:00:00,1450.88,57.0,7,2,3,2017
2017-03-01 08:00:00,1475.525,57.0,8,2,3,2017
2017-03-01 09:00:00,1483.63,54.0,9,2,3,2017
2017-03-01 10:00:00,1514.407,53.0,10,2,3,2017
2017-03-01 11:00:00,1531.312,54.0,11,2,3,2017
2017-03-01 12:00:00,1519.285,54.0,12,2,3,2017
2017-03-01 13:00:00,1511.625,56.0,13,2,3,2017
2017-03-01 14:00:00,1503.881,61.0,14,2,3,2017
2017-03-01 15:00:00,1515.38,60.0,15,2,3,2017
2017-03-01 16:00:00,1510.691,59.0,16,2,3,2017
2017-03-01 17:00:00,1507.015,58.0,17,2,3,2017
2017-03-01 18:00:00,1550.381,57.0,18,2,3,2017
2017-03-01 19:00:00,1556.454,53.0,19,2,3,2017
2017-03-01 20:00:00,1528.344,49.0,20,2,3,2017
2017-03-01 21:00:00,1470.758,45.0,21,2,3,2017
2017-03-01 22:00:00,1398.308,44.0,22,2,3,2017
2017-03-01 23:00:00,1325.088,40.0,23,2,3,2017
2017-03-02 00:00:00,1276.591,37.0,0,3,3,2017
2017-03-02 01:00:00,1257.368,37.0,1,3,3,2017
2017-03-02 02:00:00,1257.445,33.0,2,3,3,2017
2017-03-02 03:00:00,1271.043,33.0,3,3,3,2017
2017-03-02 04:00:00,1296.482,32.0,4,3,3,2017
2017-03-02 05:00:00,1399.646,30.0,5,3,3,2017
2017-03-02 06:00:00,1547.353,30.0,6,3,3,2017
2017-03-02 07:00:00,1616.202,31.0,7,3,3,2017
2017-03-02 08:00:00,1645.662,30.0,8,3,3,2017
2017-03-02 09:00:00,1646.043,31.0,9,3,3,2017
2017-03-02 10:00:00,1659.187,33.0,10,3,3,2017
2017-03-02 11:00:00,1674.355,33.0,11,3,3,2017
2017-03-02 12:00:00,1664.295,36.0,12,3,3,2017
2017-03-02 13:00:00,1665.09,36.0,13,3,3,2017
2017-03-02 14:00:00,1642.541,36.0,14,3,3,2017
2017-03-02 15:00:00,1657.271,34.0,15,3,3,2017
2017-03-02 16:00:00,1658.383,33.0,16,3,3,2017
2017-03-02 17:00:00,1664.906,33.0,17,3,3,2017
2017-03-02 18:00:00,1729.956,32.0,18,3,3,2017
2017-03-02 19:00:00,1721.88,31.0,19,3,3,2017
2017-03-02 20:00:00,1702.131,30.0,20,3,3,2017
2017-03-02 21:00:00,1652.007,28.0,21,3,3,2017
2017-03-02 22:00:00,1549.387,27.0,22,3,3,2017
2017-03-02 23:00:00,1455.739,27.0,23,3,3,2017
2017-03-03 00:00:00,1417.267,27.0,0,4,3,2017
2017-03-03 01:00:00,1389.09,27.0,1,4,3,2017
2017-03-03 02:00:00,1388.522,26.0,2,4,3,2017
2017-03-03 03:00:00,1389.949,26.0,3,4,3,2017
2017-03-03 04:00:00,1416.768,25.0,4,4,3,2017
2017-03-03 05:00:00,1491.371,24.0,5,4,3,2017
2017-03-03 06:00:00,1612.777,25.0,6,4,3,2017
2017-03-03 07:00:00,1663.807,25.0,7,4,3,2017
2017-03-03 08:00:00,1690.665,26.0,8,4,3,2017
2017-03-03 09:00:00,1713.275,27.0,9,4,3,2017
2017-03-03 10:00:00,1735.562,29.0,10,4,3,2017
2017-03-03 11:00:00,1730.289,30.0,11,4,3,2017
2017-03-03 12:00:00,1729.668,32.0,12,4,3,2017
2017-03-03 13:00:00,1728.684,28.0,13,4,3,2017
2017-03-03 14:00:00,1702.6,29.0,14,4,3,2017
2017-03-03 15:00:00,1696.495,27.0,15,4,3,2017
2017-03-03 16:00:00,1698.268,26.0,16,4,3,2017
2017-03-03 17:00:00,1692.481,24.0,17,4,3,2017
2017-03-03 18:00:00,1745.891,24.0,18,4,3,2017
2017-03-03 19:00:00,1757.226,22.0,19,4,3,2017
2017-03-03 20:00:00,1722.257,22.0,20,4,3,2017
2017-03-03 21:00:00,1662.56,22.0,21,4,3,2017
2017-03-03 22:00:00,1594.696,22.0,22,4,3,2017
2017-03-03 23:00:00,1518.486,20.0,23,4,3,2017
2017-03-04 00:00:00,1457.142,21.0,0,5,3,2017
2017-03-04 01:00:00,1423.75,20.0,1,5,3,2017
2017-03-04 02:00:00,1418.187,20.0,2,5,3,2017
2017-03-04 03:00:00,1430.037,20.0,3,5,3,2017
2017-03-04 04:00:00,1441.023,20.0,4,5,3,2017
2017-03-04 05:00:00,1473.126,19.0,5,5,3,2017
2017-03-04 06:00:00,1514.223,19.0,6,5,3,2017
2017-03-04 07:00:00,1538.528,20.0,7,5,3,2017
2017-03-04 08:00:00,1566.208,23.0,8,5,3,2017
2017-03-04 09:00:00,1605.07,25.0,9,5,3,2017
2017-03-04 10:00:00,1622.981,27.0,10,5,3,2017
2017-03-04 11:00:00,1601.804,29.0,11,5,3,2017
2017-03-04 12:00:00,1576.224,30.0,12,5,3,2017
2017-03-04 13:00:00,1564.752,31.0,13,5,3,2017
2017-03-04 14:00:00,1521.027,32.0,14,5,3,2017
2017-03-04 15:00:00,1497.084,33.0,15,5,3,2017
2017-03-04 16:00:00,1497.647,32.0,16,5,3,2017
2017-03-04 17:00:00,1522.778,30.0,17,5,3,2017
2017-03-04 18:00:00,1589.049,27.0,18,5,3,2017
2017-03-04 19:00:00,1642.371,26.0,19,5,3,2017
2017-03-04 20:00:00,1626.397,24.0,20,5,3,2017
2017-03-04 21:00:00,1595.498,24.0,21,5,3,2017
2017-03-04 22:00:00,1547.378,23.0,22,5,3,2017
2017-03-04 23:00:00,1489.481,22.0,23,5,3,2017
2017-03-05 00:00:00,1447.603,20.0,0,6,3,2017
2017-03-05 01:00:00,1430.605,19.0,1,6,3,2017
2017-03-05 02:00:00,1417.299,19.0,2,6,3,2017
2017-03-05 03:00:00,1419.649,18.0,3,6,3,2017
2017-03-05 04:00:00,1445.25,17.0,4,6,3,2017
2017-03-05 05:00:00,1458.121,16.0,5,6,3,2017
2017-03-05 06:00:00,1477.2,16.0,6,6,3,2017
2017-03-05 07:00:00,1472.14,18.0,7,6,3,2017
2017-03-05 08:00:00,1497.919,22.0,8,6,3,2017
2017-03-05 09:00:00,1507.899,27.0,9,6,3,2017
2017-03-05 10:00:00,1505.814,31.0,10,6,3,2017
2017-03-05 11:00:00,1477.569,35.0,11,6,3,2017
2017-03-05 12:00:00,1478.007,39.0,12,6,3,2017
2017-03-05 13:00:00,1451.59,43.0,13,6,3,2017
2017-03-05 14:00:00,1414.257,44.0,14,6,3,2017
2017-03-05 15:00:00,1410.113,45.0,15,6,3,2017
2017-03-05 16:00:00,1414.661,46.0,16,6,3,2017
2017-03-05 17:00:00,1451.184,44.0,17,6,3,2017
2017-03-05 18:00:00,1526.421,41.0,18,6,3,2017
2017-03-05 19:00:00,1560.351,39.0,19,6,3,2017
2017-03-05 20:00:00,1537.102,38.0,20,6,3,2017
2017-03-05 21:00:00,1501.772,39.0,21,6,3,2017
2017-03-05 22:00:00,1425.39,39.0,22,6,3,2017
2017-03-05 23:00:00,1346.316,39.0,23,6,3,2017
2017-03-06 00:00:00,1301.869,38.0,0,0,3,2017
2017-03-06 01:00:00,1283.02,37.0,1,0,3,2017
2017-03-06 02:00:00,1262.244,38.0,2,0,3,2017
2017-03-06 03:00:00,1264.324,38.0,3,0,3,2017
2017-03-06 04:00:00,1286.553,39.0,4,0,3,2017
2017-03-06 05:00:00,1357.645,42.0,5,0,3,2017
2017-03-06 06:00:00,1491.993,43.0,6,0,3,2017
2017-03-06 07:00:00,1538.469,45.0,7,0,3,2017
2017-03-06 08:00:00,1573.451,47.0,8,0,3,2017
2017-03-06 09:00:00,1602.932,48.0,9,0,3,2017
2017-03-06 10:00:00,1602.973,50.0,10,0,3,2017
2017-03-06 11:00:00,1582.574,53.0,11,0,3,2017
2017-03-06 12:00:00,1574.339,56.0,12,0,3,2017
2017-03-06 13:00:00,1572.772,56.0,13,0,3,2017
2017-03-06 14:00:00,1560.009,55.0,14,0,3,2017
2017-03-06 15:00:00,1544.93,53.0,15,0,3,2017
2017-03-06 16:00:00,1552.664,51.0,16,0,3,2017
2017-03-06 17:00:00,1564.656,50.0,17,0,3,2017
2017-03-06 18:00:00,1600.23,49.0,18,0,3,2017
2017-03-06 19:00:00,1583.474,49.0,19,0,3,2017
2017-03-06 20:00:00,1536.162,50.0,20,0,3,2017
2017-03-06 21:00:00,1471.115,50.0,21,0,3,2017
2017-03-06 22:00:00,1384.959,50.0,22,0,3,2017
2017-03-06 23:00:00,1293.258,50.0,23,0,3,2017
2017-03-07 00:00:00,1245.57,50.0,0,1,3,2017
2017-03-07 01:00:00,1207.949,50.0,1,1,3,2017
2017-03-07 02:00:00,1186.008,51.0,2,1,3,2017
2017-03-07 03:00:00,1186.384,51.0,3,1,3,2017
2017-03-07 04:00:00,1203.115,51.0,4,1,3,2017
2017-03-07 05:00:00,1267.15,52.0,5,1,3,2017
2017-03-07 06:00:00,1396.75,53.0,6,1,3,2017
2017-03-07 07:00:00,1484.158,54.0,7,1,3,2017
2017-03-07 08:00:00,1514.884,57.0,8,1,3,2017
2017-03-07 09:00:00,1547.028,60.0,9,1,3,2017
2017-03-07 10:00:00,1559.221,61.0,10,1,3,2017
2017-03-07 11:00:00,1567.913,57.0,11,1,3,2017
2017-03-07 12:00:00,1573.537,56.0,12,1,3,2017
2017-03-07 13:00:00,1578.57,54.0,13,1,3,2017
2017-03-07 14:00:00,1564.955,54.0,14,1,3,2017
2017-03-07 15:00:00,1552.35,54.0,15,1,3,2017
2017-03-07 16:00:00,1544.077,54.0,16,1,3,2017
2017-03-07 17:00:00,1563.615,54.0,17,1,3,2017
2017-03-07 18:00:00,1603.4,54.0,18,1,3,2017
2017-03-07 19:00:00,1579.785,54.0,19,1,3,2017
2017-03-07 20:00:00,1549.686,54.0,20,1,3,2017
2017-03-07 21:00:00,1479.272,54.0,21,1,3,2017
2017-03-07 22:00:00,1403.469,42.0,22,1,3,2017
2017-03-07 23:00:00,1310.186,41.0,23,1,3,2017
2017-03-08 00:00:00,1250.058,41.0,0,2,3,2017
2017-03-08 01:00:00,1226.138,40.0,1,2,3,2017
2017-03-08 02:00:00,1221.594,40.0,2,2,3,2017
2017-03-08 03:00:00,1227.937,40.0,3,2,3,2017
2017-03-08 04:00:00,1241.397,39.0,4,2,3,2017
2017-03-08 05:00:00,1335.052,39.0,5,2,3,2017
2017-03-08 06:00:00,1459.14,38.0,6,2,3,2017
2017-03-08 07:00:00,1525.026,40.0,7,2,3,2017
2017-03-08 08:00:00,1517.702,44.0,8,2,3,2017
2017-03-08 09:00:00,1528.935,48.0,9,2,3,2017
2017-03-08 10:00:00,1522.526,50.0,10,2,3,2017
2017-03-08 11:00:00,1523.419,52.0,11,2,3,2017
2017-03-08 12:00:00,1524.763,53.0,12,2,3,2017
2017-03-08 13:00:00,1509.558,55.0,13,2,3,2017
2017-03-08 14:00:00,1489.485,55.0,14,2,3,2017
2017-03-08 15:00:00,1471.9,56.0,15,2,3,2017
2017-03-08 16:00:00,1456.254,55.0,16,2,3,2017
2017-03-08 17:00:00,1481.216,54.0,17,2,3,2017
2017-03-08 18:00:00,1541.062,53.0,18,2,3,2017
2017-03-08 19:00:00,1571.646,52.0,19,2,3,2017
2017-03-08 20:00:00,1539.288,51.0,20,2,3,2017
2017-03-08 21:00:00,1482.194,50.0,21,2,3,2017
2017-03-08 22:00:00,1413.147,49.0,22,2,3,2017
2017-03-08 23:00:00,1324.763,49.0,23,2,3,2017
2017-03-09 00:00:00,1265.037,48.0,0,3,3,2017
2017-03-09 01:00:00,1226.027,47.0,1,3,3,2017
2017-03-09 02:00:00,1225.388,47.0,2,3,3,2017
2017-03-09 03:00:00,1219.475,46.0,3,3,3,2017
2017-03-09 04:00:00,1245.879,44.0,4,3,3,2017
2017-03-09 05:00:00,1338.3,43.0,5,3,3,2017
2017-03-09 06:00:00,1457.03,41.0,6,3,3,2017
2017-03-09 07:00:00,1534.904,44.0,7,3,3,2017
2017-03-09 08:00:00,1562.428,46.0,8,3,3,2017
2017-03-09 09:00:00,1566.769,48.0,9,3,3,2017
2017-03-09 10:00:00,1559.185,51.0,10,3,3,2017
2017-03-09 11:00:00,1566.825,52.0,11,3,3,2017
2017-03-09 12:00:00,1552.717,55.0,12,3,3,2017
2017-03-09 13:00:00,1549.72,56.0,13,3,3,2017
2017-03-09 14:00:00,1529.334,57.0,14,3,3,2017
2017-03-09 15:00:00,1503.856,58.0,15,3,3,2017
2017-03-09 16:00:00,1488.496,57.0,16,3,3,2017
2017-03-09 17:00:00,1508.982,54.0,17,3,3,2017
2017-03-09 18:00:00,1550.35,49.0,18,3,3,2017
2017-03-09 19:00:00,1564.091,47.0,19,3,3,2017
2017-03-09 20:00:00,1539.019,46.0,20,3,3,2017
2017-03-09 21:00:00,1475.708,42.0,21,3,3,2017
2017-03-09 22:00:00,1404.859,37.0,22,3,3,2017
2017-03-09 23:00:00,1323.547,34.0,23,3,3,2017
2017-03-10 00:00:00,1295.124,33.0,0,4,3,2017
2017-03-10 01:00:00,1281.231,32.0,1,4,3,2017
2017-03-10 02:00:00,1269.468,33.0,2,4,3,2017
2017-03-10 03:00:00,1272.309,32.0,3,4,3,2017
2017-03-10 04:00:00,1307.031,32.0,4,4,3,2017
2017-03-10 05:00:00,1397.553,32.0,5,4,3,2017
2017-03-10 06:00:00,1528.135,30.0,6,4,3,2017
2017-03-10 07:00:00,1585.488,30.0,7,4,3,2017
2017-03-10 08:00:00,1640.42,29.0,8,4,3,2017
2017-03-10 09:00:00,1661.055,30.0,9,4,3,2017
2017-03-10 10:00:00,1670.666,32.0,10,4,3,2017
2017-03-10 11:00:00,1658.007,31.0,11,4,3,2017
